Unnamed: 0,Make,Model,Variant,Ex-Showroom_Price,Displacement,Fuel_System,Fuel_Tank_Capacity,Fuel_Type,Height,Length,Width,Body_Type,Doors,City_Mileage,Highway_Mileage,Kerb_Weight,Ground_Clearance,Rear_Suspension,Front_Tyre_&_Rim,Rear_Tyre_&_Rim,Power_Steering,Power_Windows,Power_Seats,Keyless_Entry,Power,Torque,Odometer,Speedometer,Tachometer,Tripmeter,Seating_Capacity,Seats_Material,Type,Wheelbase,Start_/_Stop_Button,Audiosystem,Aux-in_Compatibility,Basic_Warranty,Bluetooth,Boot-lid_Opener,Boot_Space,Central_Locking,Child_Safety_Locks,Clock,Cup_Holders,Distance_to_Empty,Door_Pockets,Engine_Malfunction_Light,Extended_Warranty,FM_Radio,Fuel_Gauge,Handbrake,Instrument_Console,Low_Fuel_Warning,Minimum_Turning_Radius,Multifunction_Display,Third_Row_AC_Vents,Ventilation_System,Auto-Dimming_Rear-View_Mirror,Hill_Assist,Gear_Indicator,Ambient_Lightning,Cargo/Boot_Lights,Drive_Modes,Engine_Immobilizer,High_Speed_Alert_System,Lane_Watch_Camera/_Side_Mirror_Camera,Passenger_Side_Seat-Belt_Reminder,Seat_Back_Pockets,Voice_Recognition,Walk_Away_Auto_Car_Lock,ABS_(Anti-lock_Braking_System),Headlight_Reminder,Adjustable_Headrests,Airbags,Door_Ajar_Warning,EBD_(Electronic_Brake-force_Distribution),Fasten_Seat_Belt_Warning,Gear_Shift_Reminder,Number_of_Airbags,Compression_Ratio,Adjustable_Steering_Column,Other_Specs,Other_specs,Parking_Assistance,Key_Off_Reminder,USB_Compatibility,Android_Auto,Apple_CarPlay,Cigarette_Lighter,Infotainment_Screen,Multifunction_Steering_Wheel,Average_Speed,EBA_(Electronic_Brake_Assist),Seat_Height_Adjustment,Navigation_System,Second_Row_AC_Vents,Tyre_Pressure_Monitoring_System,Rear_Center_Armrest,iPod_Compatibility,ESP_(Electronic_Stability_Program),Cooled_Glove_Box,Recommended_Tyre_Pressure,Heated_Seats,Turbocharger,ISOFIX_(Child-Seat_Mount),Rain_Sensing_Wipers,Paddle_Shifters,Leather_Wrapped_Steering,Automatic_Headlamps,Engine_Type,ASR_/_Traction_Control,Cruise_Control,USB_Ports,Heads-Up_Display,Welcome_Lights,Battery,Electric_Range
794,,Mercedes-Benz E-Class,E350 D, 7285332,2987 ,Injection,80 litres,Diesel,1494 ,5063 ,1860 ,Sedan,4.0,7.45 ,,,155 mm,Multi link independent suspensions with coil spring Single-tube gas-filled with SDD,245/35 R17,245/35 R17,Electric Power,All Windows,"Yes, with memory",Smart Key,268.7PS@3800rpm,620Nm@1600rpm,Analog,Analog,Analog,Yes,5.0,Leather,Automatic,3079 mm,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,3 years / Unlimited Kms,Yes,Internal,540 litres,Yes,Yes,Analog,Front & Rear,Yes,Front & Rear,Yes,4th year /with (absolutely no mileage restriction),Yes,Analog,Manual,Analog,Yes,,Yes,Not Applicable,3 Zone climate control,,Yes,Yes,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Drive side airbag, Front passenger side airbag, Driver knee airbag",Yes,Yes,Yes,Yes,7.0,,"Rake, Reach",,Air Conditioner : Standard,Front & rear sensors with 360 degree view,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Semi Automatic Adjustment,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,,,Yes,,Yes,Yes,Yes,,,Yes,Yes,,,,,
795,,Mercedes-Benz E-Class,E220D, 5964321,2987 ,Injection,80 litres,Diesel,1494 ,5063 ,1860 ,Sedan,4.0,,,,155 mm,Multi link independent suspensions with coil spring Single-tube gas-filled with SDD,245/35 R17,245/35 R17,Electric Power,All Windows,"Yes, with memory",Smart Key,268.7PS@3800rpm,620Nm@1600rpm,Analog,Analog,Analog,Yes,5.0,Leather,Automatic,3079 mm,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,3 years / Unlimited Kms,Yes,Internal,540 litres,Yes,Yes,Analog,Front & Rear,Yes,Front & Rear,Yes,4th year /with (absolutely no mileage restriction),Yes,Analog,Manual,Analog,Yes,,Yes,Not Applicable,3 Zone climate control,,Yes,Yes,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Drive side airbag, Front passenger side airbag, Driver knee airbag",Yes,Yes,Yes,Yes,7.0,,"Rake, Reach",,Air Conditioner : Standard,Front & rear sensors with 360 degree view,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Semi Automatic Adjustment,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,,,Yes,,Yes,Yes,Yes,,,Yes,Yes,,,,,
796,,Mercedes-Benz E-Class,E 63 S Amg, 15000000,5461 ,Injection,80 litres,Petrol,1474 ,4879 ,1854 ,Sedan,4.0,4.5 ,8.5 km/litre,1845 kg,155 mm,"Multi-link, anti-dive, anti-lift, automatic level control & stabilizer",255/40 R18,285/35 R18,Electric Power,All Windows,"Yes, with memory",,549bhp@5500rpm,720Nm@1750-5250RPM,,,Yes,,4.0,Leather,Automatic,2874 mm,,CD/MP3 Player,,3 years / Unlimited Kms,Yes,Internal,540 litres,Yes,Yes,,,,,,4th year /with (absolutely no mileage restriction),,,Automatic,Analog,Yes,5.65 meter,Yes,,2 Zone Climate Control,Yes,Yes,,,,,Yes,,,,,,,Yes,Yes,,"Front passenger frontal airbag, Front passenger side airbag, Drive side airbag, Curtain airbags, Driver frontal airbag",Yes,Yes,Yes,,6.0,10.3:1,"Rake, Reach",,,Front & rear sensors with 360 degree view,Yes,,,,,,Multifunction Steering Wheel,,Yes,Electric Adjustment,Yes,,Yes,,,Yes,,,Only front,,,Yes,,Yes,Yes,,Yes,Yes,,,,,
797,,Mercedes-Benz E-Class,E200 Expression, 5750000,1991 ,Injection,80 litres,Petrol,1494 ,5063 ,1860 ,Sedan,4.0,8.5 ,12 km/litre,,,"Multi-link, anti-dive, anti-lift, automatic level control & stabilizer",245/45 R17,245/45 R17,Electro-Hydraulic,All Windows,"Yes, with memory",Smart Key,184PS@5500rpm,300Nm@1200-4000rpm,Digital,Analog,Analog,Yes,5.0,Leather,Automatic,3079 mm,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,3 years / Unlimited Kms,Yes,"Internal, With Remote",540 litres,Yes,Yes,Analog,Front & Rear,Yes,Front & Rear,Yes,4th year /with (absolutely no mileage restriction),Yes,Analog,Automatic,Analog + Digital,Yes,,Yes,Not Applicable,3 Zone climate control,Yes,Yes,Yes,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,"Drive side airbag, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Driver knee airbag, Curtain airbags",Yes,Yes,Yes,Yes,7.0,,"Rake, Reach",,,Front and rear sensors with camera,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,,Only front,,,Yes,Yes,Yes,Yes,,Yes,Yes,,,,,
798,,Mercedes-Benz E-Class,E200 Exclusive, 6150000,1991 ,Injection,80 litres,Petrol,1494 ,5063 ,1860 ,Sedan,4.0,8.5 ,12 km/litre,,,"Multi-link, anti-dive, anti-lift, automatic level control & stabilizer",245/45 R17,245/45 R17,Electro-Hydraulic,All Windows,"Yes, with memory",Smart Key,184PS@5500rpm,300Nm@1200-4000rpm,Digital,Analog,Analog,Yes,5.0,Leather,Automatic,3079 mm,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,3 years / Unlimited Kms,Yes,"Internal, With Remote",540 litres,Yes,Yes,Analog,Front & Rear,Yes,Front & Rear,Yes,4th year /with (absolutely no mileage restriction),Yes,Analog,Automatic,Analog + Digital,Yes,,Yes,Not Applicable,3 Zone climate control,Yes,Yes,Yes,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,"Drive side airbag, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Driver knee airbag, Curtain airbags",Yes,Yes,Yes,Yes,7.0,,"Rake, Reach",,,Front and rear sensors with camera,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,,Only front,,,Yes,Yes,Yes,Yes,,Yes,Yes,,,,,
799,,Mercedes-Benz E-Class,E220D Expression, 5850000,2987 ,Injection,80 litres,Diesel,1494 ,5063 ,1860 ,Sedan,4.0,,,,155 mm,Multi link independent suspensions with coil spring Single-tube gas-filled with SDD,245/35 R17,245/35 R17,Electric Power,All Windows,"Yes, with memory",Smart Key,268.7PS@3800rpm,620Nm@1600rpm,Analog,Analog,Analog,Yes,5.0,Leather,Automatic,3079 mm,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,3 years / Unlimited Kms,Yes,Internal,540 litres,Yes,Yes,Analog,Front & Rear,Yes,Front & Rear,Yes,4th year /with (absolutely no mileage restriction),Yes,Analog,Manual,Analog,Yes,,Yes,Not Applicable,3 Zone climate control,Yes,Yes,Yes,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Drive side airbag, Front passenger side airbag, Driver knee airbag",Yes,Yes,Yes,Yes,7.0,,"Rake, Reach",,Air Conditioner : Standard,Front & rear sensors with 360 degree view,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Semi Automatic Adjustment,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,,,Yes,,Yes,Yes,Yes,,,Yes,Yes,,,,,
800,,Mercedes-Benz E-Class,E220D Exclusive, 6250000,2987 ,Injection,80 litres,Diesel,1494 ,5063 ,1860 ,Sedan,4.0,,,,155 mm,Multi link independent suspensions with coil spring Single-tube gas-filled with SDD,245/35 R17,245/35 R17,Electric Power,All Windows,"Yes, with memory",Smart Key,268.7PS@3800rpm,620Nm@1600rpm,Analog,Analog,Analog,Yes,5.0,Leather,Automatic,3079 mm,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,3 years / Unlimited Kms,Yes,Internal,540 litres,Yes,Yes,Analog,Front & Rear,Yes,Front & Rear,Yes,4th year /with (absolutely no mileage restriction),Yes,Analog,Manual,Analog,Yes,,Yes,Not Applicable,3 Zone climate control,Yes,Yes,Yes,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Drive side airbag, Front passenger side airbag, Driver knee airbag",Yes,Yes,Yes,Yes,7.0,,"Rake, Reach",,Air Conditioner : Standard,Front & rear sensors with 360 degree view,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Semi Automatic Adjustment,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,,,Yes,,Yes,Yes,Yes,,,Yes,Yes,,,,,
801,Volvo,Xc60,Inscription D5, 5990000,1969 ,Injection,70 litres,Diesel,1658 ,4688 ,1902 ,SUV,5.0,11.7 ,18.8 km/litre,1879 kg,209 mm,Torsion Beam gas shox,235/55 R19,235/55 R19,Electric Power,All Windows,Yes,Smart Key,233PS@4250rpm,480Nm@1750rpm,Digital,Digital,Analog,,5.0,Leather,Automatic,2865 mm,Yes,DVD Player with USB & Aux-in,Yes,,Yes,Internal,495 litres,Yes,Yes,Digital,Front & Rear,Yes,Yes,Yes,,Yes,Digital,Manual,Analog + Digital,Yes,,Yes,,Fully automatic climate control,,Yes,Yes,,,,Yes,,,,Yes,,,Yes,,All Rows,"Rear passenger side airbags, Drive side airbag, Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",Yes,Yes,Yes,,8.0,,"Rake, Reach",,,Front & rear sensors with 360 degree view,Yes,Yes,,,,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,,Yes,Yes,,,,All,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,,,
802,Bmw,X4,Xdrive20D M Sport X, 6060000,1995 ,Injection,60 litres,Diesel,1621 ,4752 ,1918 ,SUV,5.0,,,1740 kg,498 mm,Independent multi-link Suspension with stabiliser bar and coil spring,245/50 R19,245/50 R19,Electric Power,All Windows,Yes,Smart Key,188bhp@4000RPM,400NM@1750rpm,Yes,Yes,Yes,Yes,5.0,Leather,Automatic,2864 mm,Yes,CD/MP3 Player,Yes,,Yes,Internal,1400 litres,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,,Yes,Yes,Manual,Analog,Yes,,Yes,Not Applicable,Fully automatic climate control,Yes,Yes,Yes,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags",Yes,Yes,Yes,,6.0,,"Rake, Reach",,,Front and rear sensors with camera,Yes,Yes,,,,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,,Only front,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,
803,Bmw,X4,Xdrive30D M Sport X, 6590000,2993 ,Injection,68 litres,Diesel,1621 ,4752 ,1918 ,SUV,5.0,,,1820 kg,498 mm,Independent multi-link Suspension with stabiliser bar and coil spring,245/50 R19,245/50 R19,Electric Power,All Windows,Yes,Smart Key,265PS@4000RPM,620Nm@2000-2500RPM,Yes,Yes,Yes,Yes,5.0,Leather,Automatic,2864 mm,Yes,CD/MP3 Player,Yes,,Yes,Internal,1400 litres,Yes,Yes,Yes,Front & Rear,Yes,Front & Rear,,,Yes,Yes,Manual,Analog,Yes,,Yes,Not Applicable,2 Zone Climate Control,Yes,Yes,Yes,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,"Front passenger side airbag, Rear passenger side airbags, Curtain airbags, Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,6.0,,"Rake, Reach",,,Rear sensors with camera,Yes,Yes,,,,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Only front,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,
804,Bmw,X4,Xdrive30I M Sport X, 6350000,1998 ,Injection,68 litres,Petrol,1621 ,4752 ,1918 ,SUV,5.0,,,1820 kg,498 mm,Independent multi-link Suspension with stabiliser bar and coil spring,245/50 R19,245/50 R19,Electric Power,All Windows,Yes,Smart Key,248bhp@5200rpm,350Nm@1450rpm,Yes,Yes,Yes,Yes,5.0,Leather,Automatic,2864 mm,Yes,CD/MP3 Player,Yes,,Yes,Internal,1400 litres,Yes,Yes,Yes,Front & Rear,Yes,Front & Rear,Yes,,Yes,Yes,Manual,Analog,Yes,,Yes,,Fully automatic climate control,Yes,Yes,Yes,,,,Yes,,,,Yes,,,Yes,Yes,Yes,"Rear passenger side airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",Yes,Yes,Yes,Yes,6.0,,"Rake, Reach",,,Rear sensors with camera,Yes,Yes,,,,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Only front,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,
805,Jeep,Wrangler,Unlimited, 6394000,1999 ,Injection,85 litres,Petrol,1838 ,4882 ,1877 ,SUV,5.0,17.5 ,8.4 km/litre,,215 mm,Independent suspension with McPherson Struts,245/75R15,245/75R15,Electric Power,All Windows,Power seats,Remote,268PS@6350rpm,400Nm@4300rpm,Digital,Analog,Analog,Yes,5.0,Leather,Automatic,3008 mm,,CD Player with USB & Aux-in,Yes,2 Years Unlimited Kilometres,Yes,Internal,,Yes,,Digital,Front & Rear,Yes,Front & Rear,Yes,2 Years Unlimited Kilometres,Yes,Analog,Automatic,Analog + Digital,Yes,,Yes,Not Applicable,Fully automatic climate control,Yes,Yes,Yes,,,"Normal, Comfort, Eco, Sport",,Yes,,,,Yes,,Yes,Yes,,"Driver frontal airbag, Front passenger frontal airbag, Drive side airbag, Front passenger side airbag, Front passenger curtain airbag, Driver curtain airbag",Yes,Yes,Yes,Yes,6.0,,Rake,,,Rear sensors with camera,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,,Yes,Manual Adjustment,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,Yes,Yes,,Yes,,,,,,
806,,Mercedes-Benz C-Class Cabriolet,C300, 6426497,1991 ,Injection,60 litres,Petrol,1409 ,4686 ,1810 ,Convertible,2.0,,,,,AGILITY CONTROL suspension with selective damping system,225/50 R17,225/50 R17,Electric Power,Only Front Windows,"Yes, with memory",Smart Key,258bhp@5800-6100rpm,370Nm@1800-4000rpm,Analog,Analog,Analog,Yes,4.0,Leather,Automatic,2840 mm,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,,Yes,With Remote,,Yes,Yes,Digital,Front,Yes,Front,Yes,,Yes,Yes,Automatic,Analog,Yes,5.8 meter,Yes,Not Applicable,Fully automatic climate control,,Yes,Yes,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Drive side airbag, Front passenger pelvic airbag, Driver pelvic airbag, Rear passenger pelvic airbags",Yes,Yes,Yes,Yes,8.0,,"Rake, Reach",,,Front and rear sensors with camera,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,,,
807,Bmw,Z4 Roadster,Sdrive 20I, 6490000,1998 ,Injection,52 litres,Petrol,1304 ,4324 ,2024 ,"Sports, Convertible",2.0,,,1495 kg,,Adaptive Dynamics system,225 / 50 R17,255 / 45 R17,Electric Power,All Windows,"Yes, with memory",Smart Key,197hp@4500-6500rpm,320hp@1450-2000rpm,Yes,Digital,Yes,Yes,2.0,Leather,Automatic,2470 mm,Yes,CD Player with USB & Aux-in,Yes,,Yes,"With Remote, Internal",281 litres,Yes,Yes,Digital,Front,Yes,Front,Yes,,Yes,Digital,Automatic,Digital,Yes,,Yes,Not Applicable,Fully automatic climate control,Yes,,Yes,,,"Eco, Sport, Normal, Comfort",Yes,,Yes,,,,,Yes,Yes,Front Row,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,4.0,,"Rake, Reach",,,Front and rear sensors with camera,Yes,Yes,Yes,Yes,,Touch Sensitive,"Multifunction Steering Wheel, With gear shift paddles",Yes,Yes,Electric Adjustment with Memory,Yes,,Yes,,,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,1.0,Yes,Yes,,
808,Bmw,Z4 Roadster,M 40I, 7890000,2998 ,Injection,52 litres,Petrol,1304 ,4324 ,1459 ,"Sports, Convertible",2.0,,,1610 kg,,Adaptive M Suspension,255 / 335 R19,255 / 335 R19,Electric Power,All Windows,Yes,Smart Key,340hp@5000-6000rpm,500@1600-4500rpm,Yes,Yes,Yes,Yes,2.0,Leather,Automatic,2470 mm,Yes,CD Player with USB & Aux-in,Yes,,Yes,"Internal, With Remote",281 litres,Yes,Yes,Digital,Front,Yes,Front,Yes,,Yes,Digital,Automatic,Digital,Yes,,Yes,,Fully automatic climate control,Yes,,Yes,,,"Normal, Comfort, Eco, Sport",Yes,,Yes,,,,,Yes,Yes,Front Row,"Driver frontal airbag, Front passenger frontal airbag, Curtain airbags",Yes,Yes,Yes,,4.0,,"Rake, Reach",,,Front and rear sensors with camera,Yes,Yes,Yes,Yes,,Touch Sensitive,"Multifunction Steering Wheel, With gear shift paddles",Yes,Yes,Electric Adjustment with Memory,Yes,,Yes,,,Yes,Yes,2.4 PSI,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,1.0,Yes,Yes,,
809,,Mercedes-Benz V-Class,Expression Elwb, 6840000,2143 ,Injection,93 litres,Diesel,1880 ,5370 ,1928 ,MUV,5.0,,,,,,245/45 R17,245/45 R17,Yes,All Windows,,Smart Key,163bhp@3800rpm,380Nm@1400-2400rpm,Yes,Digital,Yes,Yes,7.0,Leather,Automatic,3430 mm,Yes,CD Player with USB & Aux-in,Yes,,Yes,"Internal, With Remote",,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,,Yes,Digital,Automatic,Analog + Digital,Yes,,Yes,Yes,2 Zone Climate Control,,Yes,Yes,,,,Yes,,,,Yes,,,Yes,Yes,Yes,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,6.0,,"Rake, Reach",,,Front & rear sensors with 360 degree view,Yes,Yes,,,,Touch Sensitive,"Multifunction Steering Wheel, With gear shift paddles",Yes,Yes,Manual Adjustment,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,2.4 PSI,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,,,
810,,Mercedes-Benz V-Class,Exclusive Lwb, 8190000,2143 ,Injection,93 litres,Diesel,1880 ,5140 ,1928 ,MUV,5.0,,,,,,205/55 R16,205/55 R16,Yes,All Windows,,Smart Key,163bhp@3800rpm,380Nm@1400-2400rpm,Yes,Yes,Yes,Yes,6.0,Leather,Automatic,3200 mm,Yes,CD Player with USB & Aux-in,Yes,,Yes,"With Remote, Internal",,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,,Yes,Yes,Automatic,Digital,Yes,,Yes,Yes,2 Zone Climate Control,,Yes,Yes,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,6.0,,"Rake, Reach",,,Front & rear sensors with 360 degree view,Yes,Yes,,,,Touch Sensitive,"Multifunction Steering Wheel, With gear shift paddles",Yes,Yes,Manual Adjustment,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,2.4 PSI,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,,,
811,,Mercedes-Benz V-Class,Elite, 11000000,1950 ,Injection,70 litres,Diesel,1901 ,5140 ,1928 ,MPV,5.0,,,,,,205 / 55 R17,205 / 55 R17,Electro-Hydraulic,All Windows,"Yes, with memory",Smart Key,163PS@4200rpm,380Nm@2400rpm,Digital,Digital,Digital,Yes,6.0,Leather,Automatic,3200 mm,Yes,DVD Player with USB & Aux-in,Yes,,Yes,With Remote,,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,,Yes,Digital,Automatic,Digital,Yes,,Yes,Yes,Fully automatic climate control,Yes,Yes,Yes,Yes,Yes,"Eco, Sport, Normal, Comfort",,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,All Rows,"Driver curtain airbag, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags, Drive side airbag, Front passenger curtain airbag, Front passenger pelvic airbag, Driver pelvic airbag",Yes,Yes,Yes,Yes,10.0,,"Rake, Reach",,,Front & rear sensors with 360 degree view,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,"Multifunction Steering Wheel, With gear shift paddles",Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,,All,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,
812,Audi,Q7,45 Tdi Premium Plus, 7221500,2967 ,Injection,75 litres,Diesel,1740 ,5052 ,1968 ,SUV,5.0,9.3 ,12.6 km/litre,2330 kg,200 mm,adaptive air suspesion,255/60R18,255/60R18,Electric Power,All Windows,Yes,Smart Key,249PS@4500RPM,600Nm@1500-3000rpm,Digital,Digital,Analog,2,7.0,Leather,Automatic,2994 mm,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,2 years / Unlimited Kms,Yes,"Internal, With Remote",295 litres,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,3rd/4th year( regardless of its mileage),Yes,Digital,Automatic,Analog + Digital,Yes,6.1 meter,Yes,Yes,4 Zone climate control,,Yes,Yes,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,"Driver head airbag, Drive side airbag, Rear passenger head airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags",Yes,Yes,Yes,Yes,8.0,,"Rake, Reach",,,Front and rear sensors with camera,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,,Only front,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,,,
813,Audi,Q7,45 Tdi Technology Pack, 8021500,2967 ,Injection,75 litres,Diesel,1740 ,5052 ,1968 ,SUV,5.0,9.3 ,12.6 km/litre,2330 kg,200 mm,adaptive air suspesion,255/55R19,255/55R19,Electric Power,All Windows,Yes,Smart Key,249PS@4500RPM,600Nm@1500-3000rpm,Digital,Digital,Analog,2,7.0,Leather,Automatic,2994 mm,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,2 years / Unlimited Kms,Yes,"Internal, With Remote",295 litres,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,3rd/4th year( regardless of its mileage),Yes,Digital,Automatic,Analog + Digital,Yes,6.1 meter,Yes,Yes,4 Zone climate control,,Yes,Yes,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,"Driver head airbag, Drive side airbag, Rear passenger head airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags",Yes,Yes,Yes,Yes,8.0,,"Rake, Reach",,,Front and rear sensors with camera,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,,Only front,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,,,
814,Audi,Q7,40 Tfsi Quattro Premium Plus, 6921500,1984 ,Injection,75 litres,Petrol,1740 ,5052 ,1968 ,SUV,5.0,,,2330 kg,200 mm,adaptive air suspesion,255/60R19,255/60R19,Electric Power,All Windows,Yes,Smart Key,252PS@4500RPM,370Nm@1600-4500rpm,Digital,Digital,Analog,2,7.0,Leather,Automatic,2994 mm,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,2 years / Unlimited Kms,Yes,"Internal, With Remote",295 litres,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,3rd/4th year( regardless of its mileage),Yes,Digital,Automatic,Analog + Digital,Yes,6.1 meter,Yes,Yes,4 Zone climate control,,Yes,Yes,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,"Driver head airbag, Drive side airbag, Rear passenger head airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags",Yes,Yes,Yes,Yes,8.0,,"Rake, Reach",,,Front & rear sensors with 360 degree view,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,,Only front,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,,,
